Gmt time,Open,High,Low,Close,Volume
13.09.2019 15:09:00.000,1495.672,1495.985,1495.172,1495.262,118579.99859999999
13.09.2019 15:12:00.000,1495.272,1495.575,1492.702,1493.242,275860.0004
13.09.2019 15:15:00.000,1493.242,1496.142,1493.242,1495.852,389520.01190000004
13.09.2019 15:18:00.000,1495.852,1496.802,1495.252,1496.552,247619.994
13.09.2019 15:21:00.000,1496.642,1497.332,1495.552,1495.745,242309.995
13.09.2019 15:24:00.000,1495.652,1495.752,1494.332,1494.352,312500
13.09.2019 15:27:00.000,1494.352,1495.002,1493.752,1494.052,359200.00080000004
13.09.2019 15:30:00.000,1493.952,1494.732,1493.352,1493.652,319389.9915
13.09.2019 15:33:00.000,1493.552,1494.232,1493.152,1493.602,268239.99730000005
13.09.2019 15:36:00.000,1493.592,1493.602,1492.022,1492.652,292070.0014
13.09.2019 15:39:00.000,1492.602,1493.762,1491.852,1493.432,397039.99460000003
13.09.2019 15:42:00.000,1493.442,1493.552,1491.452,1492.052,376589.9911
13.09.2019 15:45:00.000,1492.165,1492.165,1490.702,1491.042,285809.9938
13.09.2019 15:48:00.000,1491.052,1491.172,1489.442,1490.202,457609.98880000005
13.09.2019 15:51:00.000,1490.162,1490.802,1489.602,1489.682,368240.0062
13.09.2019 15:54:00.000,1489.692,1491.972,1489.602,1491.425,346039.9955
13.09.2019 15:57:00.000,1491.425,1491.585,1490.612,1491.045,177140.005
13.09.2019 16:00:00.000,1491.055,1491.252,1490.075,1491.152,151240.0024
13.09.2019 16:03:00.000,1491.165,1491.575,1490.955,1491.035,191089.9988
13.09.2019 16:06:00.000,1491.055,1491.345,1490.335,1490.945,173349.9989
13.09.2019 16:09:00.000,1490.915,1491.892,1490.775,1491.872,129649.9968
13.09.2019 16:12:00.000,1491.862,1492.572,1491.692,1492.352,175530.0052
13.09.2019 16:15:00.000,1492.352,1492.552,1491.002,1491.062,224239.9976
13.09.2019 16:18:00.000,1491.045,1492.045,1491.042,1491.645,160650.0037
13.09.2019 16:21:00.000,1491.655,1492.235,1491.492,1491.835,89899.9982
13.09.2019 16:24:00.000,1491.835,1492.005,1491.155,1491.225,94699.9994
13.09.2019 16:27:00.000,1491.222,1491.632,1491.145,1491.245,108630.0015
13.09.2019 16:30:00.000,1491.245,1491.725,1491.245,1491.345,105300.0018
13.09.2019 16:33:00.000,1491.315,1491.325,1488.932,1489.152,211339.9952
13.09.2019 16:36:00.000,1489.182,1490.455,1489.172,1489.652,400530.003
13.09.2019 16:39:00.000,1489.662,1490.172,1488.515,1489.652,392469.9948
13.09.2019 16:42:00.000,1489.662,1490.742,1489.572,1490.372,285699.9934
13.09.2019 16:45:00.000,1490.405,1492.372,1490.172,1492.035,291459.9962
13.09.2019 16:48:00.000,1491.985,1492.055,1491.135,1491.415,50190.0008
13.09.2019 16:51:00.000,1491.475,1491.712,1490.435,1490.735,72339.99859999999
13.09.2019 16:54:00.000,1490.735,1491.132,1490.415,1490.795,113879.9991
13.09.2019 16:57:00.000,1490.795,1491.065,1490.232,1490.445,184250.0046
13.09.2019 17:00:00.000,1490.445,1490.445,1489.652,1490.345,212030.001
13.09.2019 17:03:00.000,1490.345,1491.585,1490.165,1491.585,137149.9971
13.09.2019 17:06:00.000,1491.585,1493.762,1491.585,1493.452,253830.0007
13.09.2019 17:09:00.000,1493.455,1493.912,1492.432,1492.662,224570.0024
13.09.2019 17:12:00.000,1492.662,1492.762,1491.452,1491.835,184100.00199999998
13.09.2019 17:15:00.000,1491.835,1492.045,1491.465,1491.552,172049.9992
13.09.2019 17:18:00.000,1491.535,1492.962,1491.435,1492.242,159159.9994
13.09.2019 17:21:00.000,1492.252,1492.752,1491.572,1492.285,223009.9998
13.09.2019 17:24:00.000,1492.295,1493.555,1492.085,1493.145,148449.99839999998
13.09.2019 17:27:00.000,1493.152,1493.255,1492.012,1492.245,154679.9988
13.09.2019 17:30:00.000,1492.245,1492.922,1492.215,1492.235,114159.9995
13.09.2019 17:33:00.000,1492.222,1492.702,1491.565,1491.745,110110.0016
13.09.2019 17:36:00.000,1491.745,1492.312,1491.745,1492.305,117029.9984
13.09.2019 17:39:00.000,1492.312,1492.465,1491.305,1491.545,72669.9997
13.09.2019 17:42:00.000,1491.545,1492.162,1491.155,1491.415,192349.9964
13.09.2019 17:45:00.000,1491.335,1491.765,1490.745,1490.915,82309.99859999999
13.09.2019 17:48:00.000,1490.935,1491.102,1490.505,1490.672,62429.99990000001
13.09.2019 17:51:00.000,1490.662,1490.835,1490.252,1490.252,102870.00039999999
13.09.2019 17:54:00.000,1490.305,1490.872,1489.952,1490.872,96190.0019
13.09.2019 17:57:00.000,1490.872,1492.052,1490.855,1491.962,74659.9995
13.09.2019 18:00:00.000,1491.945,1492.202,1491.762,1491.945,121669.99650000001
13.09.2019 18:03:00.000,1491.972,1491.972,1490.872,1490.925,73560.00129999999
13.09.2019 18:06:00.000,1490.872,1491.095,1490.672,1490.725,54400.000700000004
13.09.2019 18:09:00.000,1490.672,1490.822,1490.322,1490.472,71650.0013
13.09.2019 18:12:00.000,1490.472,1490.545,1489.672,1489.915,107629.9995
13.09.2019 18:15:00.000,1489.872,1490.362,1489.525,1490.362,82899.9989
13.09.2019 18:18:00.000,1490.262,1490.642,1489.777,1489.777,69040.0005
13.09.2019 18:21:00.000,1489.770,1489.770,1489.145,1489.252,101330.0009
13.09.2019 18:24:00.000,1489.285,1489.952,1489.212,1489.492,81820.0009
13.09.2019 18:27:00.000,1489.452,1489.582,1488.092,1488.552,128790.0023
13.09.2019 18:30:00.000,1488.552,1489.192,1488.552,1489.052,85509.99870000001
13.09.2019 18:33:00.000,1488.992,1489.222,1488.892,1488.952,99989.9973
13.09.2019 18:36:00.000,1488.982,1489.192,1487.932,1488.475,100590.0017
13.09.2019 18:39:00.000,1488.495,1488.895,1488.182,1488.545,88460.0021
13.09.2019 18:42:00.000,1488.532,1488.572,1487.255,1487.462,131430.0001
13.09.2019 18:45:00.000,1487.482,1487.585,1486.945,1487.352,149190.0012
13.09.2019 18:48:00.000,1487.352,1488.092,1487.352,1487.492,107650.0005
13.09.2019 18:51:00.000,1487.495,1487.602,1486.372,1486.762,158089.99910000002
13.09.2019 18:54:00.000,1486.765,1486.962,1486.212,1486.212,215489.9984
13.09.2019 18:57:00.000,1486.222,1486.832,1485.992,1486.752,190950.0025
13.09.2019 19:00:00.000,1486.782,1487.552,1486.292,1487.535,256889.9989
13.09.2019 19:03:00.000,1487.555,1488.082,1487.382,1487.482,156250.0038
13.09.2019 19:06:00.000,1487.542,1488.082,1487.152,1487.955,137480.0019
13.09.2019 19:09:00.000,1487.952,1488.592,1487.662,1488.482,114080.0007
13.09.2019 19:12:00.000,1488.462,1489.165,1488.382,1488.732,167860.0014
13.09.2019 19:15:00.000,1488.772,1489.785,1488.772,1489.542,236570.00070000003
13.09.2019 19:18:00.000,1489.532,1489.892,1489.245,1489.372,175439.99839999998
13.09.2019 19:21:00.000,1489.355,1489.575,1489.255,1489.495,115230.0016
13.09.2019 19:24:00.000,1489.505,1489.565,1489.242,1489.305,144770
13.09.2019 19:27:00.000,1489.302,1489.485,1488.892,1489.192,164820.0043
13.09.2019 19:30:00.000,1489.192,1489.495,1489.175,1489.465,107130.00219999999
13.09.2019 19:33:00.000,1489.465,1489.545,1488.965,1489.022,146220.0023
13.09.2019 19:36:00.000,1489.075,1489.085,1488.302,1488.502,172499.99560000002
13.09.2019 19:39:00.000,1488.502,1488.772,1488.282,1488.582,143830.0051
13.09.2019 19:42:00.000,1488.582,1488.592,1488.292,1488.572,95390.0013
13.09.2019 19:45:00.000,1488.582,1488.582,1487.692,1488.082,152640
13.09.2019 19:48:00.000,1488.082,1488.172,1487.362,1487.482,157029.9975
13.09.2019 19:51:00.000,1487.472,1487.782,1487.382,1487.655,102179.99850000002
13.09.2019 19:54:00.000,1487.592,1488.055,1487.482,1487.965,114900.00039999999
13.09.2019 19:57:00.000,1487.945,1488.065,1486.752,1487.152,172780.0034
13.09.2019 20:00:00.000,1487.225,1487.472,1486.802,1487.082,82390.00200000001
13.09.2019 20:03:00.000,1487.092,1487.532,1486.992,1487.472,36849.9999
13.09.2019 20:06:00.000,1487.482,1488.732,1487.422,1488.482,59769.999200000006
13.09.2019 20:09:00.000,1488.542,1489.145,1488.372,1488.482,41140.0003
13.09.2019 20:12:00.000,1488.482,1488.682,1488.382,1488.392,34999.9997
13.09.2019 20:15:00.000,1488.472,1488.482,1488.182,1488.382,21110.000099999997
13.09.2019 20:18:00.000,1488.382,1488.402,1488.132,1488.392,16299.9996
13.09.2019 20:21:00.000,1488.392,1488.392,1488.162,1488.172,11469.9998
13.09.2019 20:24:00.000,1488.175,1488.285,1487.862,1487.992,18990
13.09.2019 20:27:00.000,1488.072,1488.382,1488.022,1488.122,13189.999899999999
13.09.2019 20:30:00.000,1488.122,1488.482,1487.892,1488.305,22340.0002
13.09.2019 20:33:00.000,1488.292,1488.505,1488.125,1488.355,15880.000100000001
13.09.2019 20:36:00.000,1488.355,1488.665,1488.355,1488.525,4320
13.09.2019 20:39:00.000,1488.575,1488.765,1488.402,1488.752,17079.9997
13.09.2019 20:42:00.000,1488.692,1489.392,1488.682,1489.055,18869.9998
13.09.2019 20:45:00.000,1489.055,1489.482,1488.792,1489.082,33650.0006
13.09.2019 20:48:00.000,1489.102,1489.282,1488.532,1488.655,37999.9998
13.09.2019 20:51:00.000,1488.572,1488.945,1488.562,1488.732,19879.999900000003
13.09.2019 20:54:00.000,1488.835,1489.415,1488.745,1488.902,25579.9997
13.09.2019 20:57:00.000,1488.837,1489.262,1488.825,1489.152,15140.0004
13.09.2019 21:00:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 21:03:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 21:06:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 21:09:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 21:12:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 21:15:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 21:18:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 21:21:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 21:24:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 21:27:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 21:30:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 21:33:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 21:36:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 21:39:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 21:42:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 21:45:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 21:48:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 21:51:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 21:54:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 21:57:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 22:00:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 22:03:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 22:06:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 22:09:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 22:12:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 22:15:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 22:18:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 22:21:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 22:24:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 22:27:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 22:30:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 22:33:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 22:36:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 22:39:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 22:42:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 22:45:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 22:48:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 22:51:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 22:54:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 22:57:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 23:00:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 23:03:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 23:06:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 23:09:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 23:12:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 23:15:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 23:18:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 23:21:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 23:24:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 23:27:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 23:30:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 23:33:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 23:36:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 23:39:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 23:42:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 23:45:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 23:48:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 23:51:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 23:54:00.000,1489.152,1489.152,1489.152,1489.152,0
13.09.2019 23:57:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 00:00:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 00:03:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 00:06:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 00:09:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 00:12:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 00:15:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 00:18:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 00:21:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 00:24:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 00:27:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 00:30:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 00:33:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 00:36:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 00:39:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 00:42:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 00:45:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 00:48:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 00:51:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 00:54:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 00:57:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 01:00:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 01:03:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 01:06:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 01:09:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 01:12:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 01:15:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 01:18:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 01:21:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 01:24:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 01:27:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 01:30:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 01:33:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 01:36:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 01:39:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 01:42:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 01:45:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 01:48:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 01:51:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 01:54:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 01:57:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 02:00:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 02:03:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 02:06:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 02:09:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 02:12:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 02:15:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 02:18:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 02:21:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 02:24:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 02:27:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 02:30:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 02:33:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 02:36:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 02:39:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 02:42:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 02:45:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 02:48:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 02:51:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 02:54:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 02:57:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 03:00:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 03:03:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 03:06:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 03:09:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 03:12:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 03:15:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 03:18:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 03:21:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 03:24:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 03:27:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 03:30:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 03:33:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 03:36:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 03:39:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 03:42:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 03:45:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 03:48:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 03:51:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 03:54:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 03:57:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 04:00:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 04:03:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 04:06:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 04:09:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 04:12:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 04:15:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 04:18:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 04:21:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 04:24:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 04:27:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 04:30:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 04:33:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 04:36:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 04:39:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 04:42:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 04:45:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 04:48:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 04:51:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 04:54:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 04:57:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 05:00:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 05:03:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 05:06:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 05:09:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 05:12:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 05:15:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 05:18:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 05:21:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 05:24:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 05:27:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 05:30:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 05:33:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 05:36:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 05:39:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 05:42:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 05:45:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 05:48:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 05:51:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 05:54:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 05:57:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 06:00:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 06:03:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 06:06:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 06:09:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 06:12:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 06:15:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 06:18:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 06:21:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 06:24:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 06:27:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 06:30:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 06:33:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 06:36:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 06:39:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 06:42:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 06:45:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 06:48:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 06:51:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 06:54:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 06:57:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 07:00:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 07:03:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 07:06:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 07:09:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 07:12:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 07:15:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 07:18:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 07:21:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 07:24:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 07:27:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 07:30:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 07:33:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 07:36:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 07:39:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 07:42:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 07:45:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 07:48:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 07:51:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 07:54:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 07:57:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 08:00:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 08:03:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 08:06:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 08:09:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 08:12:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 08:15:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 08:18:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 08:21:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 08:24:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 08:27:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 08:30:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 08:33:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 08:36:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 08:39:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 08:42:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 08:45:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 08:48:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 08:51:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 08:54:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 08:57:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 09:00:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 09:03:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 09:06:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 09:09:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 09:12:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 09:15:00.000,1489.152,1489.152,1489.152,1489.152,0
14.09.2019 09:18:00.000,1489.152,1489.152,1489.152,1489.152,0
